"Date","Price","Open","High","Low","Vol.","Change %"
"08/24/1999","18,095.41","18,095.41","18,095.41","18,095.41","","-0.76%"
"08/23/1999","18,233.55","18,233.55","18,233.55","18,233.55","","0.75%"
"08/20/1999","18,098.11","18,098.11","18,098.11","18,098.11","","1.22%"
"08/19/1999","17,879.74","17,879.74","17,879.74","17,879.74","","-0.07%"
"08/18/1999","17,892.26","17,892.26","17,892.26","17,892.26","","0.18%"
"08/17/1999","17,860.09","17,860.09","17,860.09","17,860.09","","0.19%"
"08/16/1999","17,826.03","17,826.03","17,826.03","17,826.03","","2.24%"
"08/13/1999","17,435.17","17,435.17","17,435.17","17,435.17","","0.07%"
"08/12/1999","17,422.97","17,422.97","17,422.97","17,422.97","","1.23%"
"08/11/1999","17,211.16","17,211.16","17,211.16","17,211.16","","0.05%"
"08/10/1999","17,202.09","17,202.09","17,202.09","17,202.09","","0.07%"
"08/09/1999","17,190.45","17,190.45","17,190.45","17,190.45","","0.62%"
"08/06/1999","17,084.24","17,084.24","17,084.24","17,084.24","","-1.58%"
"08/05/1999","17,358.19","17,358.19","17,358.19","17,358.19","","-1.85%"
"08/04/1999","17,685.38","17,685.38","17,685.38","17,685.38","","-1.58%"
"08/03/1999","17,969.93","17,969.93","17,969.93","17,969.93","","0.81%"
"08/02/1999","17,825.70","17,825.70","17,825.70","17,825.70","","-0.20%"
"07/30/1999","17,861.86","17,861.86","17,861.86","17,861.86","","-0.05%"
"07/29/1999","17,869.92","17,869.92","17,869.92","17,869.92","","1.65%"
"07/28/1999","17,579.91","17,579.91","17,579.91","17,579.91","","0.67%"
"07/27/1999","17,462.72","17,462.72","17,462.72","17,462.72","","-0.16%"
"07/26/1999","17,491.34","17,491.34","17,491.34","17,491.34","","-0.25%"
"07/23/1999","17,534.44","17,534.44","17,534.44","17,534.44","","-1.10%"
"07/22/1999","17,730.34","17,730.34","17,730.34","17,730.34","","-2.89%"
"07/21/1999","18,257.52","18,257.52","18,257.52","18,257.52","","-1.48%"
"07/19/1999","18,532.58","18,532.58","18,532.58","18,532.58","","1.56%"
"07/16/1999","18,248.30","18,248.30","18,248.30","18,248.30","","-1.00%"
"07/15/1999","18,431.86","18,431.86","18,431.86","18,431.86","","0.40%"
"07/14/1999","18,357.86","18,357.86","18,357.86","18,357.86","","0.97%"
"07/13/1999","18,181.09","18,181.09","18,181.09","18,181.09","","-0.51%"
"07/12/1999","18,274.18","18,274.18","18,274.18","18,274.18","","1.88%"
"07/09/1999","17,937.73","17,937.73","17,937.73","17,937.73","","-0.17%"
"07/08/1999","17,967.65","17,967.65","17,967.65","17,967.65","","0.05%"
"07/07/1999","17,958.90","17,958.90","17,958.90","17,958.90","","-0.51%"
"07/06/1999","18,050.73","18,050.73","18,050.73","18,050.73","","-0.47%"
"07/05/1999","18,135.06","18,135.06","18,135.06","18,135.06","","1.13%"
"07/02/1999","17,932.47","17,932.47","17,932.47","17,932.47","","0.40%"
"07/01/1999","17,860.75","17,860.75","17,860.75","17,860.75","","1.89%"
"06/30/1999","17,529.74","17,529.74","17,529.74","17,529.74","","-1.42%"
"06/29/1999","17,782.79","17,782.79","17,782.79","17,782.79","","0.98%"
"06/28/1999","17,610.58","17,610.58","17,610.58","17,610.58","","1.00%"
"06/25/1999","17,436.52","17,436.52","17,436.52","17,436.52","","-1.09%"
"06/24/1999","17,628.32","17,628.32","17,628.32","17,628.32","","0.24%"
"06/23/1999","17,586.75","17,586.75","17,586.75","17,586.75","","-1.07%"
"06/22/1999","17,777.62","17,777.62","17,777.62","17,777.62","","0.22%"
"06/21/1999","17,738.85","17,738.85","17,738.85","17,738.85","","1.76%"
"06/18/1999","17,431.26","17,431.26","17,431.26","17,431.26","","-0.22%"
"06/17/1999","17,470.45","17,470.45","17,470.45","17,470.45","","1.51%"
"06/16/1999","17,210.18","17,210.18","17,210.18","17,210.18","","-0.42%"
"06/15/1999","17,282.00","17,282.00","17,282.00","17,282.00","","0.54%"
"06/14/1999","17,188.82","17,188.82","17,188.82","17,188.82","","-0.06%"
"06/11/1999","17,198.55","17,198.55","17,198.55","17,198.55","","0.56%"
"06/10/1999","17,102.62","17,102.62","17,102.62","17,102.62","","2.89%"
"06/09/1999","16,622.50","16,622.50","16,622.50","16,622.50","","0.36%"
"06/08/1999","16,562.92","16,562.92","16,562.92","16,562.92","","0.53%"
"06/07/1999","16,475.89","16,475.89","16,475.89","16,475.89","","1.07%"
"06/04/1999","16,300.75","16,300.75","16,300.75","16,300.75","","0.45%"
"06/03/1999","16,227.50","16,227.50","16,227.50","16,227.50","","-1.16%"
"06/02/1999","16,417.99","16,417.99","16,417.99","16,417.99","","0.06%"
"06/01/1999","16,408.50","16,408.50","16,408.50","16,408.50","","1.84%"
"05/31/1999","16,111.65","16,111.65","16,111.65","16,111.65","","0.87%"
"05/28/1999","15,972.68","15,972.68","15,972.68","15,972.68","","-1.26%"
"05/27/1999","16,177.19","16,177.19","16,177.19","16,177.19","","-0.33%"
"05/26/1999","16,230.52","16,230.52","16,230.52","16,230.52","","0.10%"
"05/25/1999","16,214.23","16,214.23","16,214.23","16,214.23","","-1.08%"
"05/24/1999","16,390.49","16,390.49","16,390.49","16,390.49","","0.60%"
"05/21/1999","16,292.98","16,292.98","16,292.98","16,292.98","","0.57%"
"05/20/1999","16,199.99","16,199.99","16,199.99","16,199.99","","0.45%"
"05/19/1999","16,128.18","16,128.18","16,128.18","16,128.18","","-1.53%"
"05/18/1999","16,378.62","16,378.62","16,378.62","16,378.62","","-0.26%"
"05/17/1999","16,421.02","16,421.02","16,421.02","16,421.02","","-2.32%"
"05/14/1999","16,810.39","16,810.39","16,810.39","16,810.39","","-0.24%"
"05/13/1999","16,851.25","16,851.25","16,851.25","16,851.25","","-0.57%"
"05/12/1999","16,947.36","16,947.36","16,947.36","16,947.36","","1.22%"
"05/11/1999","16,743.18","16,743.18","16,743.18","16,743.18","","-1.38%"
"05/10/1999","16,977.01","16,977.01","16,977.01","16,977.01","","0.18%"
"05/07/1999","16,946.52","16,946.52","16,946.52","16,946.52","","-2.05%"
"05/06/1999","17,300.61","17,300.61","17,300.61","17,300.61","","3.59%"
"04/30/1999","16,701.53","16,701.53","16,701.53","16,701.53","","-1.42%"
"04/28/1999","16,942.24","16,942.24","16,942.24","16,942.24","","-0.09%"
"04/27/1999","16,957.27","16,957.27","16,957.27","16,957.27","","0.23%"
"04/26/1999","16,918.51","16,918.51","16,918.51","16,918.51","","-0.03%"
"04/23/1999","16,923.25","16,923.25","16,923.25","16,923.25","","1.54%"
"04/22/1999","16,665.88","16,665.88","16,665.88","16,665.88","","1.04%"
"04/21/1999","16,495.02","16,495.02","16,495.02","16,495.02","","-1.21%"
"04/20/1999","16,697.11","16,697.11","16,697.11","16,697.11","","0.14%"
"04/19/1999","16,674.21","16,674.21","16,674.21","16,674.21","","-1.05%"
"04/16/1999","16,851.58","16,851.58","16,851.58","16,851.58","","0.74%"
"04/15/1999","16,727.08","16,727.08","16,727.08","16,727.08","","-0.22%"
"04/14/1999","16,764.68","16,764.68","16,764.68","16,764.68","","0.30%"
"04/13/1999","16,715.16","16,715.16","16,715.16","16,715.16","","1.26%"
"04/12/1999","16,507.40","16,507.40","16,507.40","16,507.40","","-2.07%"
"04/09/1999","16,855.63","16,855.63","16,855.63","16,855.63","","0.05%"
"04/08/1999","16,846.69","16,846.69","16,846.69","16,846.69","","1.77%"
"04/07/1999","16,554.50","16,554.50","16,554.50","16,554.50","","0.45%"
"04/06/1999","16,479.71","16,479.71","16,479.71","16,479.71","","0.89%"
"04/05/1999","16,334.78","16,334.78","16,334.78","16,334.78","","0.27%"
"04/02/1999","16,290.19","16,290.19","16,290.19","16,290.19","","-0.23%"
"04/01/1999","16,327.56","16,327.56","16,327.56","16,327.56","","3.10%"
"03/31/1999","15,836.59","15,836.59","15,836.59","15,836.59","","-0.14%"
"03/30/1999","15,859.12","15,859.12","15,859.12","15,859.12","","-0.94%"
"03/29/1999","16,008.84","16,008.84","16,008.84","16,008.84","","-0.05%"
"03/26/1999","16,016.99","16,016.99","16,016.99","16,016.99","","0.19%"
"03/25/1999","15,986.04","15,986.04","15,986.04","15,986.04","","3.03%"
"03/24/1999","15,515.47","15,515.47","15,515.47","15,515.47","","-3.14%"
"03/23/1999","16,019.10","16,019.10","16,019.10","16,019.10","","-2.20%"
"03/19/1999","16,378.78","16,378.78","16,378.78","16,378.78","","4.20%"
"03/18/1999","15,717.92","15,717.92","15,717.92","15,717.92","","-3.38%"
"03/17/1999","16,268.11","16,268.11","16,268.11","16,268.11","","1.22%"
"03/16/1999","16,072.82","16,072.82","16,072.82","16,072.82","","1.86%"
"03/15/1999","15,779.60","15,779.60","15,779.60","15,779.60","","1.88%"
"03/12/1999","15,488.86","15,488.86","15,488.86","15,488.86","","-0.09%"
"03/11/1999","15,502.14","15,502.14","15,502.14","15,502.14","","0.14%"
"03/10/1999","15,480.00","15,480.00","15,480.00","15,480.00","","2.54%"
"03/09/1999","15,096.70","15,096.70","15,096.70","15,096.70","","2.15%"
"03/08/1999","14,779.05","14,779.05","14,779.05","14,779.05","","-0.77%"
"03/05/1999","14,894.00","14,894.00","14,894.00","14,894.00","","5.01%"
"03/04/1999","14,183.45","14,183.45","14,183.45","14,183.45","","0.09%"
"03/03/1999","14,170.36","14,170.36","14,170.36","14,170.36","","1.79%"
"03/02/1999","13,921.06","13,921.06","13,921.06","13,921.06","","-2.11%"
"03/01/1999","14,221.75","14,221.75","14,221.75","14,221.75","","-1.01%"
"02/26/1999","14,367.54","14,367.54","14,367.54","14,367.54","","-0.71%"
"02/25/1999","14,470.45","14,470.45","14,470.45","14,470.45","","0.80%"
"02/24/1999","14,355.45","14,355.45","14,355.45","14,355.45","","-1.00%"
"02/23/1999","14,500.65","14,500.65","14,500.65","14,500.65","","1.71%"
"02/22/1999","14,256.67","14,256.67","14,256.67","14,256.67","","1.13%"
"02/19/1999","14,098.04","14,098.04","14,098.04","14,098.04","","-0.34%"
"02/18/1999","14,146.79","14,146.79","14,146.79","14,146.79","","-0.08%"
"02/17/1999","14,158.67","14,158.67","14,158.67","14,158.67","","-0.52%"
"02/16/1999","14,232.64","14,232.64","14,232.64","14,232.64","","1.27%"
"02/15/1999","14,054.72","14,054.72","14,054.72","14,054.72","","0.58%"
"02/12/1999","13,973.69","13,973.69","13,973.69","13,973.69","","0.15%"
"02/10/1999","13,952.40","13,952.40","13,952.40","13,952.40","","0.36%"
"02/09/1999","13,902.66","13,902.66","13,902.66","13,902.66","","-0.64%"
"02/08/1999","13,992.49","13,992.49","13,992.49","13,992.49","","0.68%"
"02/05/1999","13,898.08","13,898.08","13,898.08","13,898.08","","-1.34%"
"02/04/1999","14,086.85","14,086.85","14,086.85","14,086.85","","-0.53%"
"02/03/1999","14,161.31","14,161.31","14,161.31","14,161.31","","-1.31%"
"02/02/1999","14,349.83","14,349.83","14,349.83","14,349.83","","-0.80%"
"02/01/1999","14,465.18","14,465.18","14,465.18","14,465.18","","-0.23%"
"01/29/1999","14,499.25","14,499.25","14,499.25","14,499.25","","1.09%"
"01/28/1999","14,342.32","14,342.32","14,342.32","14,342.32","","-0.75%"
"01/27/1999","14,450.06","14,450.06","14,450.06","14,450.06","","0.47%"
"01/26/1999","14,382.01","14,382.01","14,382.01","14,382.01","","1.22%"
"01/25/1999","14,208.81","14,208.81","14,208.81","14,208.81","","0.38%"
"01/22/1999","14,154.40","14,154.40","14,154.40","14,154.40","","-0.64%"
"01/21/1999","14,245.42","14,245.42","14,245.42","14,245.42","","1.55%"
"01/20/1999","14,028.05","14,028.05","14,028.05","14,028.05","","1.87%"
"01/19/1999","13,770.44","13,770.44","13,770.44","13,770.44","","-0.25%"
"01/18/1999","13,805.06","13,805.06","13,805.06","13,805.06","","0.48%"
"01/14/1999","13,738.86","13,738.86","13,738.86","13,738.86","","2.50%"
"01/13/1999","13,403.60","13,403.60","13,403.60","13,403.60","","0.32%"
"01/12/1999","13,360.97","13,360.97","13,360.97","13,360.97","","-0.06%"
"01/11/1999","13,368.48","13,368.48","13,368.48","13,368.48","","-0.17%"
"01/08/1999","13,391.81","13,391.81","13,391.81","13,391.81","","-1.07%"
"01/07/1999","13,536.56","13,536.56","13,536.56","13,536.56","","0.51%"
"01/06/1999","13,468.46","13,468.46","13,468.46","13,468.46","","1.78%"
"01/05/1999","13,232.74","13,232.74","13,232.74","13,232.74","","-1.37%"
"01/04/1999","13,415.89","13,415.89","13,415.89","13,415.89","","-3.08%"
"12/30/1998","13,842.17","13,842.17","13,842.17","13,842.17","","-0.03%"
"12/29/1998","13,846.90","13,846.90","13,846.90","13,846.90","","1.01%"
"12/28/1998","13,709.06","13,709.06","13,709.06","13,709.06","","-0.64%"
"12/25/1998","13,797.95","13,797.95","13,797.95","13,797.95","","0.67%"
"12/24/1998","13,706.73","13,706.73","13,706.73","13,706.73","","-0.53%"
"12/22/1998","13,779.45","13,779.45","13,779.45","13,779.45","","-2.64%"
"12/21/1998","14,152.95","14,152.95","14,152.95","14,152.95","","-0.29%"
"12/18/1998","14,194.29","14,194.29","14,194.29","14,194.29","","0.48%"
"12/17/1998","14,126.99","14,126.99","14,126.99","14,126.99","","0.22%"
"12/16/1998","14,096.30","14,096.30","14,096.30","14,096.30","","0.61%"
"12/15/1998","14,011.19","14,011.19","14,011.19","14,011.19","","-0.71%"
"12/14/1998","14,111.62","14,111.62","14,111.62","14,111.62","","-2.04%"
"12/11/1998","14,405.64","14,405.64","14,405.64","14,405.64","","-2.72%"
"12/10/1998","14,807.80","14,807.80","14,807.80","14,807.80","","-0.83%"
"12/09/1998","14,931.90","14,931.90","14,931.90","14,931.90","","0.84%"
"12/08/1998","14,808.20","14,808.20","14,808.20","14,808.20","","0.58%"
"12/07/1998","14,723.49","14,723.49","14,723.49","14,723.49","","0.57%"
"12/04/1998","14,639.97","14,639.97","14,639.97","14,639.97","","-0.39%"
"12/03/1998","14,697.08","14,697.08","14,697.08","14,697.08","","-1.93%"
"12/02/1998","14,986.62","14,986.62","14,986.62","14,986.62","","1.02%"
"12/01/1998","14,835.41","14,835.41","14,835.41","14,835.41","","-0.32%"
"11/30/1998","14,883.70","14,883.70","14,883.70","14,883.70","","-1.23%"
"11/27/1998","15,069.39","15,069.39","15,069.39","15,069.39","","-0.91%"
"11/26/1998","15,207.77","15,207.77","15,207.77","15,207.77","","0.89%"
"11/25/1998","15,073.47","15,073.47","15,073.47","15,073.47","","-0.60%"
"11/24/1998","15,164.64","15,164.64","15,164.64","15,164.64","","2.60%"
"11/20/1998","14,779.94","14,779.94","14,779.94","14,779.94","","2.96%"
"11/19/1998","14,354.46","14,354.46","14,354.46","14,354.46","","-1.68%"
"11/18/1998","14,599.23","14,599.23","14,599.23","14,599.23","","1.29%"
"11/17/1998","14,413.00","14,413.00","14,413.00","14,413.00","","-0.11%"
"11/16/1998","14,428.27","14,428.27","14,428.27","14,428.27","","1.12%"
"11/13/1998","14,268.21","14,268.21","14,268.21","14,268.21","","1.37%"
"11/12/1998","14,075.06","14,075.06","14,075.06","14,075.06","","-2.45%"
"11/11/1998","14,428.02","14,428.02","14,428.02","14,428.02","","2.27%"
"11/10/1998","14,108.09","14,108.09","14,108.09","14,108.09","","-0.61%"
"11/09/1998","14,194.54","14,194.54","14,194.54","14,194.54","","0.51%"
"11/06/1998","14,121.97","14,121.97","14,121.97","14,121.97","","-1.53%"
"11/05/1998","14,341.37","14,341.37","14,341.37","14,341.37","","-1.28%"
"11/04/1998","14,527.81","14,527.81","14,527.81","14,527.81","","4.12%"
"11/02/1998","13,952.75","13,952.75","13,952.75","13,952.75","","2.86%"
"10/30/1998","13,564.51","13,564.51","13,564.51","13,564.51","","-0.76%"
"10/29/1998","13,668.72","13,668.72","13,668.72","13,668.72","","1.13%"
"10/28/1998","13,516.07","13,516.07","13,516.07","13,516.07","","-2.20%"
"10/27/1998","13,820.68","13,820.68","13,820.68","13,820.68","","-0.16%"
"10/26/1998","13,843.46","13,843.46","13,843.46","13,843.46","","-2.13%"
"10/23/1998","14,144.70","14,144.70","14,144.70","14,144.70","","-1.06%"
"10/22/1998","14,295.56","14,295.56","14,295.56","14,295.56","","0.56%"
"10/21/1998","14,216.33","14,216.33","14,216.33","14,216.33","","2.96%"
"10/20/1998","13,808.05","13,808.05","13,808.05","13,808.05","","1.78%"
"10/19/1998","13,567.20","13,567.20","13,567.20","13,567.20","","2.16%"
"10/16/1998","13,280.54","13,280.54","13,280.54","13,280.54","","2.19%"
"10/15/1998","12,995.37","12,995.37","12,995.37","12,995.37","","-0.58%"
"10/14/1998","13,070.73","13,070.73","13,070.73","13,070.73","","-1.30%"
"10/13/1998","13,242.79","13,242.79","13,242.79","13,242.79","","-2.30%"
"10/12/1998","13,555.01","13,555.01","13,555.01","13,555.01","","5.24%"
"10/09/1998","12,879.97","12,879.97","12,879.97","12,879.97","","-1.12%"
"10/08/1998","13,026.06","13,026.06","13,026.06","13,026.06","","-5.78%"
"10/07/1998","13,825.61","13,825.61","13,825.61","13,825.61","","6.17%"
"10/06/1998","13,021.64","13,021.64","13,021.64","13,021.64","","0.57%"
"10/05/1998","12,948.12","12,948.12","12,948.12","12,948.12","","-2.08%"
"10/02/1998","13,223.69","13,223.69","13,223.69","13,223.69","","0.20%"
"10/01/1998","13,197.12","13,197.12","13,197.12","13,197.12","","-1.56%"
"09/30/1998","13,406.39","13,406.39","13,406.39","13,406.39","","-3.00%"
"09/29/1998","13,821.43","13,821.43","13,821.43","13,821.43","","-0.63%"
"09/28/1998","13,909.37","13,909.37","13,909.37","13,909.37","","1.35%"
"09/25/1998","13,723.84","13,723.84","13,723.84","13,723.84","","-3.39%"
"09/24/1998","14,205.78","14,205.78","14,205.78","14,205.78","","3.02%"
"09/22/1998","13,789.81","13,789.81","13,789.81","13,789.81","","1.42%"
"09/21/1998","13,597.30","13,597.30","13,597.30","13,597.30","","-2.76%"
"09/18/1998","13,983.12","13,983.12","13,983.12","13,983.12","","0.89%"
"09/17/1998","13,859.14","13,859.14","13,859.14","13,859.14","","-2.38%"
"09/16/1998","14,197.70","14,197.70","14,197.70","14,197.70","","-0.21%"
"09/14/1998","14,227.37","14,227.37","14,227.37","14,227.37","","2.23%"
"09/11/1998","13,916.98","13,916.98","13,916.98","13,916.98","","-5.11%"
"09/10/1998","14,666.03","14,666.03","14,666.03","14,666.03","","-0.61%"
"09/09/1998","14,755.54","14,755.54","14,755.54","14,755.54","","-1.06%"
"09/08/1998","14,913.49","14,913.49","14,913.49","14,913.49","","0.83%"
"09/07/1998","14,790.06","14,790.06","14,790.06","14,790.06","","5.32%"
"09/04/1998","14,042.91","14,042.91","14,042.91","14,042.91","","-1.53%"
"09/03/1998","14,261.24","14,261.24","14,261.24","14,261.24","","-0.80%"
"09/02/1998","14,376.62","14,376.62","14,376.62","14,376.62","","0.05%"
"09/01/1998","14,369.63","14,369.63","14,369.63","14,369.63","","1.86%"
"08/31/1998","14,107.89","14,107.89","14,107.89","14,107.89","","1.38%"
"08/28/1998","13,915.63","13,915.63","13,915.63","13,915.63","","-3.46%"
"08/27/1998","14,413.79","14,413.79","14,413.79","14,413.79","","-3.04%"
"08/26/1998","14,866.03","14,866.03","14,866.03","14,866.03","","-1.37%"
"08/25/1998","15,072.93","15,072.93","15,072.93","15,072.93","","0.56%"
"08/24/1998","14,988.36","14,988.36","14,988.36","14,988.36","","-2.03%"
"08/21/1998","15,298.20","15,298.20","15,298.20","15,298.20","","-0.61%"
"08/20/1998","15,391.41","15,391.41","15,391.41","15,391.41","","-0.10%"
"08/19/1998","15,406.34","15,406.34","15,406.34","15,406.34","","2.27%"
"08/18/1998","15,063.79","15,063.79","15,063.79","15,063.79","","1.82%"
"08/17/1998","14,794.66","14,794.66","14,794.66","14,794.66","","-2.18%"
"08/14/1998","15,123.93","15,123.93","15,123.93","15,123.93","","-1.68%"
"08/13/1998","15,382.02","15,382.02","15,382.02","15,382.02","","0.02%"
"08/12/1998","15,378.97","15,378.97","15,378.97","15,378.97","","-0.18%"
"08/11/1998","15,406.99","15,406.99","15,406.99","15,406.99","","-1.40%"
"08/10/1998","15,626.42","15,626.42","15,626.42","15,626.42","","-1.28%"
"08/07/1998","15,829.17","15,829.17","15,829.17","15,829.17","","-0.30%"
"08/06/1998","15,876.22","15,876.22","15,876.22","15,876.22","","-0.72%"
"08/05/1998","15,992.16","15,992.16","15,992.16","15,992.16","","-0.20%"
"08/04/1998","16,023.58","16,023.58","16,023.58","16,023.58","","-0.88%"
"08/03/1998","16,165.08","16,165.08","16,165.08","16,165.08","","-1.31%"
"07/31/1998","16,378.97","16,378.97","16,378.97","16,378.97","","1.09%"
"07/30/1998","16,201.60","16,201.60","16,201.60","16,201.60","","0.27%"
"07/29/1998","16,158.09","16,158.09","16,158.09","16,158.09","","0.27%"
"07/28/1998","16,114.54","16,114.54","16,114.54","16,114.54","","1.07%"
"07/27/1998","15,944.36","15,944.36","15,944.36","15,944.36","","-2.55%"
"07/24/1998","16,361.89","16,361.89","16,361.89","16,361.89","","1.07%"
"07/23/1998","16,188.01","16,188.01","16,188.01","16,188.01","","-0.64%"
"07/22/1998","16,293.06","16,293.06","16,293.06","16,293.06","","-1.59%"
"07/21/1998","16,556.69","16,556.69","16,556.69","16,556.69","","-0.09%"
"07/17/1998","16,570.78","16,570.78","16,570.78","16,570.78","","-0.96%"
"07/16/1998","16,731.92","16,731.92","16,731.92","16,731.92","","0.71%"
"07/15/1998","16,614.14","16,614.14","16,614.14","16,614.14","","0.76%"
"07/14/1998","16,488.91","16,488.91","16,488.91","16,488.91","","0.79%"
"07/13/1998","16,360.39","16,360.39","16,360.39","16,360.39","","1.68%"
"07/10/1998","16,090.06","16,090.06","16,090.06","16,090.06","","-2.17%"
"07/09/1998","16,446.95","16,446.95","16,446.95","16,446.95","","-0.51%"
"07/08/1998","16,530.97","16,530.97","16,530.97","16,530.97","","0.70%"
"07/07/1998","16,416.28","16,416.28","16,416.28","16,416.28","","0.40%"
"07/06/1998","16,350.45","16,350.45","16,350.45","16,350.45","","-0.97%"
"07/03/1998","16,511.24","16,511.24","16,511.24","16,511.24","","0.24%"
"07/02/1998","16,471.58","16,471.58","16,471.58","16,471.58","","0.66%"
"07/01/1998","16,362.89","16,362.89","16,362.89","16,362.89","","3.36%"
"06/30/1998","15,830.27","15,830.27","15,830.27","15,830.27","","3.02%"
"06/29/1998","15,365.73","15,365.73","15,365.73","15,365.73","","1.02%"
"06/26/1998","15,210.04","15,210.04","15,210.04","15,210.04","","0.51%"
"06/25/1998","15,132.22","15,132.22","15,132.22","15,132.22","","0.06%"
"06/24/1998","15,123.18","15,123.18","15,123.18","15,123.18","","0.46%"
"06/23/1998","15,054.60","15,054.60","15,054.60","15,054.60","","-1.66%"
"06/22/1998","15,309.09","15,309.09","15,309.09","15,309.09","","0.27%"
"06/19/1998","15,267.98","15,267.98","15,267.98","15,267.98","","-0.61%"
"06/18/1998","15,361.54","15,361.54","15,361.54","15,361.54","","4.39%"
"06/17/1998","14,715.38","14,715.38","14,715.38","14,715.38","","-0.03%"
"06/16/1998","14,720.38","14,720.38","14,720.38","14,720.38","","-0.71%"
"06/15/1998","14,825.17","14,825.17","14,825.17","14,825.17","","-1.31%"
"06/12/1998","15,022.33","15,022.33","15,022.33","15,022.33","","0.06%"
"06/11/1998","15,014.04","15,014.04","15,014.04","15,014.04","","-2.12%"
"06/10/1998","15,339.26","15,339.26","15,339.26","15,339.26","","-1.23%"
"06/09/1998","15,530.17","15,530.17","15,530.17","15,530.17","","1.54%"
"06/08/1998","15,294.71","15,294.71","15,294.71","15,294.71","","-0.19%"
"06/05/1998","15,323.43","15,323.43","15,323.43","15,323.43","","-0.67%"
"06/04/1998","15,426.47","15,426.47","15,426.47","15,426.47","","0.52%"
"06/03/1998","15,347.00","15,347.00","15,347.00","15,347.00","","-1.33%"
"06/02/1998","15,554.45","15,554.45","15,554.45","15,554.45","","1.52%"
"06/01/1998","15,321.03","15,321.03","15,321.03","15,321.03","","-2.23%"
"05/29/1998","15,670.78","15,670.78","15,670.78","15,670.78","","-0.80%"
"05/28/1998","15,796.55","15,796.55","15,796.55","15,796.55","","0.84%"
"05/27/1998","15,664.29","15,664.29","15,664.29","15,664.29","","-1.39%"
"05/26/1998","15,884.82","15,884.82","15,884.82","15,884.82","","0.64%"
"05/25/1998","15,783.12","15,783.12","15,783.12","15,783.12","","-0.12%"
"05/22/1998","15,801.65","15,801.65","15,801.65","15,801.65","","-0.28%"
"05/21/1998","15,845.25","15,845.25","15,845.25","15,845.25","","1.23%"
"05/20/1998","15,652.95","15,652.95","15,652.95","15,652.95","","0.65%"
"05/19/1998","15,551.65","15,551.65","15,551.65","15,551.65","","1.09%"
"05/18/1998","15,384.47","15,384.47","15,384.47","15,384.47","","0.93%"
"05/15/1998","15,242.86","15,242.86","15,242.86","15,242.86","","-0.42%"
"05/14/1998","15,307.69","15,307.69","15,307.69","15,307.69","","-0.24%"
"05/13/1998","15,343.81","15,343.81","15,343.81","15,343.81","","0.14%"
"05/12/1998","15,322.48","15,322.48","15,322.48","15,322.48","","-0.39%"
"05/11/1998","15,381.90","15,381.90","15,381.90","15,381.90","","1.54%"
"05/08/1998","15,149.00","15,149.00","15,149.00","15,149.00","","0.04%"
"05/07/1998","15,143.03","15,143.03","15,143.03","15,143.03","","-0.66%"
"05/06/1998","15,243.84","15,243.84","15,243.84","15,243.84","","-2.29%"
"05/01/1998","15,601.10","15,601.10","15,601.10","15,601.10","","-0.26%"
"04/30/1998","15,641.26","15,641.26","15,641.26","15,641.26","","1.60%"
"04/28/1998","15,395.43","15,395.43","15,395.43","15,395.43","","-1.63%"
"04/27/1998","15,649.95","15,649.95","15,649.95","15,649.95","","-2.26%"
"04/24/1998","16,011.24","16,011.24","16,011.24","16,011.24","","1.58%"
"04/23/1998","15,761.69","15,761.69","15,761.69","15,761.69","","0.00%"
"04/22/1998","15,761.54","15,761.54","15,761.54","15,761.54","","-0.41%"
"04/21/1998","15,825.67","15,825.67","15,825.67","15,825.67","","0.82%"
"04/20/1998","15,697.10","15,697.10","15,697.10","15,697.10","","-0.04%"
"04/17/1998","15,703.80","15,703.80","15,703.80","15,703.80","","-1.13%"
"04/16/1998","15,883.77","15,883.77","15,883.77","15,883.77","","-2.55%"
"04/15/1998","16,299.30","16,299.30","16,299.30","16,299.30","","0.14%"
"04/14/1998","16,277.32","16,277.32","16,277.32","16,277.32","","-0.25%"
"04/13/1998","16,317.58","16,317.58","16,317.58","16,317.58","","-0.99%"
"04/10/1998","16,481.12","16,481.12","16,481.12","16,481.12","","-0.34%"
"04/09/1998","16,536.66","16,536.66","16,536.66","16,536.66","","0.98%"
"04/08/1998","16,376.62","16,376.62","16,376.62","16,376.62","","2.49%"
"04/07/1998","15,978.72","15,978.72","15,978.72","15,978.72","","1.74%"
"04/06/1998","15,705.99","15,705.99","15,705.99","15,705.99","","1.21%"
"04/03/1998","15,517.78","15,517.78","15,517.78","15,517.78","","-1.18%"
"04/02/1998","15,702.90","15,702.90","15,702.90","15,702.90","","-3.32%"
"04/01/1998","16,241.66","16,241.66","16,241.66","16,241.66","","-1.73%"
"03/31/1998","16,527.17","16,527.17","16,527.17","16,527.17","","1.62%"
"03/30/1998","16,263.04","16,263.04","16,263.04","16,263.04","","-2.84%"
"03/27/1998","16,739.26","16,739.26","16,739.26","16,739.26","","-1.42%"
"03/26/1998","16,980.62","16,980.62","16,980.62","16,980.62","","1.93%"
"03/25/1998","16,658.34","16,658.34","16,658.34","16,658.34","","0.31%"
"03/24/1998","16,606.39","16,606.39","16,606.39","16,606.39","","-1.56%"
"03/23/1998","16,868.83","16,868.83","16,868.83","16,868.83","","0.23%"
